PO_ID,OperatorID,IncidentID,MachineID,StartDate,StartTime,EndDate,EndTime,QtyProduced,QtyRejected,Hours,ProductID
43029,10,,DR,08-Jul-20,13:00:00,08-Jul-20,13:40:12,6000,0,0.67,232415PEP04
42617,1383,,FP-09,19-Jun-20,13:00:00,19-Jun-20,13:35:51,52,0,0.5975,233545PEP02
40699,1486,,EP-07,10-Mar-20,13:00:00,10-Mar-20,13:35:43,136,0,0.595277778,233560PEP03
42058,1390,,EP-04,14-May-20,13:00:00,14-May-20,13:35:35,159,0,0.593055556,233221PEP03
42858,1390,,EP-10,06-Jul-20,13:00:00,06-Jul-20,13:35:31,167,0,0.591944444,230400PEP05
39656,10,,XX,09-Mar-20,13:00:00,09-Mar-20,13:35:28,254,0,0.591111111,231130PEP05
40420,1466,,FP-07,19-Feb-20,13:00:00,19-Feb-20,13:35:24,140,0,0.59,210640PEP02
42573,1457,,EP-11,29-Jun-20,13:00:00,29-Jun-20,13:35:18,100,0,0.588333333,233675PEP03
41619,1466,,FP-04,15-Apr-20,13:00:00,15-Apr-20,13:35:17,80,0,0.588055556,230670PEP02
40495,10,,XX,09-Mar-20,13:00:00,09-Mar-20,13:35:13,104,0,0.586944444,231130PEP05
42935,1457,,HP-01,03-Jul-20,13:00:00,03-Jul-20,13:35:12,54,0,0.586666667,230340PEP03
39672,9,,DR,05-Jun-20,13:00:00,05-Jun-20,13:32:38,85,0,0.543888889,231130PEP05
43396,1466,,FP-05,08-Jul-20,13:00:00,08-Jul-20,13:30:55,86,0,0.515277778,231545PEP02
40722,1476,,FP,09-Mar-20,13:00:00,09-Mar-20,13:30:54,190,0,0.515,233825PEP02
42686,1475,,FP-04,19-Jun-20,13:00:00,19-Jun-20,13:30:53,454,0,0.514722222,230670PEP02
40426,1432,,FP-10,21-Feb-20,13:00:00,21-Feb-20,13:30:51,71,0,0.514166667,210635PEP02
42949,1338,,AS-02,08-Jul-20,13:00:00,08-Jul-20,13:30:48,51,0,0.513333333,232495PEP01
42753,1291,,EP-04,29-Jun-20,13:00:00,29-Jun-20,13:30:37,260,0,0.510277778,231505PEP03
41378,1466,,FP-03,25-Mar-20,13:00:00,25-Mar-20,13:30:35,99,0,0.509722222,231310PEP02
40134,10,,HP-01,20-Mar-20,13:00:00,20-Mar-20,13:30:27,30,0,0.5075,233556PEP05
40876,1476,,HP-01,23-Mar-20,13:00:00,23-Mar-20,13:30:26,73,0,0.507222222,232895PEP04
42643,1432,,FP-10,08-Jun-20,13:00:00,08-Jun-20,13:30:25,36,0,0.506944444,230540PEP03
42606,1432,,FP-10,18-Jun-20,13:00:00,18-Jun-20,13:30:24,95,0,0.506666667,210815PEP02
39225,529,,BD,25-Feb-20,13:00:00,25-Feb-20,13:30:22,65,0,0.506111111,210620PEP07
42062,1389,,DR,19-May-20,13:00:00,19-May-20,13:30:17,505,0,0.504722222,233665PEP04
42483,1383,,FP-09,06-Jul-20,13:00:00,06-Jul-20,13:30:15,30,0,0.504166667,210061PEP02
40041,1383,,FP-09,30-Jan-20,13:00:00,30-Jan-20,13:30:14,27,0,0.503888889,231130PEP02
39811,1338,,CS,25-Feb-20,13:00:00,25-Feb-20,13:30:13,190,0,0.503611111,232895PEP01
42134,1383,,FP-09,11-May-20,13:00:00,11-May-20,13:30:12,65,0,0.503333333,233820PEP02
43263,1338,,AS-01,30-Jun-20,13:00:00,30-Jun-20,13:30:11,39,0,0.503055556,220382PEP01
40125,1466,,FP-03,11-Feb-20,13:00:00,11-Feb-20,13:25:50,165,0,0.430555556,233930PEP02
40515,642,,CNC-01,21-Feb-20,13:00:00,21-Feb-20,13:25:33,14,0,0.425833333,220036PEP08
40894,1383,,FP-09,26-Mar-20,13:00:00,26-Mar-20,13:25:33,46,0,0.425833333,232985PEP02
43017,1457,,EP-10,30-Jun-20,13:00:00,30-Jun-20,13:25:32,146,0,0.425555556,232970PEP03
41689,1466,,FP-04,08-Apr-20,13:00:00,08-Apr-20,13:25:30,59,0,0.425,232140PEP02
41142,1390,,EP-10,23-Mar-20,13:00:00,23-Mar-20,13:25:29,130,0,0.424722222,231505PEP03
40090,1338,,AS-02,18-Mar-20,13:00:00,18-Mar-20,13:25:28,200,0,0.424444444,232985PEP01
40516,642,,CNC-01,21-Feb-20,13:00:00,21-Feb-20,13:25:24,14,0,0.423333333,220036PEP07
42317,9,,DR,02-Jun-20,13:00:00,02-Jun-20,13:25:20,222,0,0.422222222,230585PEP04
41794,1457,,EP-04,07-May-20,13:00:00,07-May-20,13:25:16,105,0,0.421111111,230185PEP03
41515,1383,,FP-09,01-Jun-20,13:00:00,01-Jun-20,13:25:14,43,0,0.420555556,232985PEP02
41207,1390,,EP-04,26-Mar-20,13:00:00,26-Mar-20,13:25:13,131,0,0.420277778,233545PEP03
42778,1389,,DR,27-Jun-20,13:00:00,27-Jun-20,13:25:12,520,0,0.42,233340PEP05
41186,1383,,EP-10,24-Mar-20,13:00:00,24-Mar-20,13:20:55,206,0,0.348611111,233315PEP04
42666,1291,,EP-10,22-Jun-20,13:00:00,22-Jun-20,13:20:55,212,0,0.348611111,233315PEP04
42724,1291,,EP-07,19-Jun-20,13:00:00,19-Jun-20,13:20:54,130,0,0.348333333,210770PEP04
42012,1291,,EP-10,19-May-20,13:00:00,19-May-20,13:20:50,125,0,0.347222222,231305PEP03
40721,1196,,EP,10-Mar-20,13:00:00,10-Mar-20,13:20:49,158,0,0.346944444,233825PEP03
42255,1457,,HP-02,10-Jun-20,13:00:00,10-Jun-20,13:20:44,55,0,0.345555556,233760PEP03
42107,9,,DR,15-May-20,13:00:00,15-May-20,13:20:39,208,0,0.344166667,230690PEP04
42099,1481,,FP-01,14-May-20,13:00:00,14-May-20,13:20:39,76,0,0.344166667,230585PEP02
41429,1457,,HP-01,17-Apr-20,13:00:00,17-Apr-20,13:20:37,50,0,0.343611111,220036PEP05
42928,1291,,EP-04,07-Jul-20,13:00:00,07-Jul-20,13:20:27,182,0,0.340833333,230190PEP03
41003,10,,DR,07-Jul-20,13:00:00,07-Jul-20,13:20:26,331,0,0.340555556,230505PEP04
42230,1432,,FP-10,05-Jun-20,13:00:00,05-Jun-20,13:20:21,20,0,0.339166667,210840PEP02
43062,1291,,EP-04,01-Jul-20,13:00:00,01-Jul-20,13:20:20,105,0,0.338888889,231785PEP03
41298,713,,AS-02,22-Apr-20,13:00:00,22-Apr-20,13:20:19,78,0,0.338611111,210385PEP01
43443,1475,,FP-04,16-Jul-20,13:00:00,16-Jul-20,13:20:18,46,0,0.338333333,210710PEP02
40039,529,,RL,03-Feb-20,13:00:00,03-Feb-20,13:20:16,26,0,0.337777778,231130PEP04
41514,1291,,EP-10,01-Jun-20,13:00:00,01-Jun-20,13:20:13,163,0,0.336944444,232985PEP03
42011,1389,,DR,20-May-20,13:00:00,20-May-20,13:15:52,125,0,0.264444444,231305PEP04
40192,1389,,DR,13-Feb-20,13:00:00,13-Feb-20,13:15:52,246,0,0.264444444,220280PEP04
41726,1390,,EP-10,24-Apr-20,13:00:00,24-Apr-20,13:15:52,79,0,0.264444444,231135PEP07
40450,1476,,FP-10,08-Jul-20,13:00:00,08-Jul-20,13:15:48,30,0,0.263333333,210635PEP02
43431,1291,,EP-06,08-Jul-20,13:00:00,08-Jul-20,13:15:47,108,0,0.263055556,232275PEP03
41225,1338,,AS-02,01-Jun-20,13:00:00,01-Jun-20,13:15:44,35,0,0.262222222,210071PEP01
40425,1291,,EP-06,21-Feb-20,13:00:00,21-Feb-20,13:15:43,50,0,0.261944444,210635PEP03
41890,1389,,HP-02,06-May-20,13:00:00,06-May-20,13:15:37,19,0,0.260277778,233565PEP03
42953,1383,,FP-09,02-Jul-20,13:00:00,02-Jul-20,13:15:35,20,0,0.259722222,232501PEP02
42725,1389,,EP-06,19-Jun-20,13:00:00,19-Jun-20,13:15:31,40,0,0.258611111,210770PEP03
42013,1432,,FP-04,19-May-20,13:00:00,19-May-20,13:15:25,25,0,0.256944444,231305PEP02
41340,1383,,FP-07,17-Apr-20,13:00:00,17-Apr-20,13:15:25,100,0,0.256944444,210670PEP05
39616,1390,,HP-01,07-Feb-20,13:00:00,07-Feb-20,13:15:17,20,0,0.254722222,230265PEP03
40691,1338,,AS-01,27-Mar-20,13:00:00,27-Mar-20,13:10:55,50,0,0.181944444,233890PEP01
42729,1457,,EP-06,20-Jul-20,13:00:00,20-Jul-20,13:10:55,22,0,0.181944444,210835PEP03
42081,529,,BD,12-May-20,13:00:00,12-May-20,13:10:50,12,0,0.180555556,233125PEP05
42265,1390,,EP-10,29-Jun-20,13:00:00,29-Jun-20,13:10:47,53,0,0.179722222,230135PEP05
42179,1338,,AS-01,11-Jun-20,13:00:00,11-Jun-20,13:10:46,163,0,0.179444444,220330PEP01
41367,1389,,HP-01,26-Mar-20,13:00:00,26-Mar-20,13:10:46,55,0,0.179444444,233565PEP03
40704,1390,,EP-10,11-Mar-20,13:00:00,11-Mar-20,13:10:18,35,0,0.171666667,233675PEP03
43025,1390,,EP-10,13-Jul-20,13:00:00,13-Jul-20,13:05:50,34,0,0.097222222,232970PEP03
39792,1338,,CS,29-Feb-20,13:00:00,29-Feb-20,13:02:29,3,0,0.041388889,210061PEP01
42560,1486,,AL-02,20-Jun-20,07:00:00,22-Jun-20,04:45:03,480,0,45.75083333,234075PEP02
40084,1389,,CNC,03-Mar-20,07:00:00,04-Mar-20,07:45:27,232,0,24.7575,232985PEP07
41060,1486,,XX,24-Mar-20,07:00:00,25-Mar-20,07:45:23,210,0,24.75638889,210670PEP09
40287,1338,,AS-02,04-Feb-20,07:00:00,05-Feb-20,04:35:08,211,0,21.58555556,233875PEP01
40306,1268,,BD,17-Feb-20,07:00:00,18-Feb-20,04:33:58,143,0,21.56611111,210670PEP07
40389,1457,,EP-10,24-Feb-20,07:00:00,25-Feb-20,02:29:58,272,0,19.49944444,230590PEP03
40561,477,,FP,11-Mar-20,07:00:00,12-Mar-20,01:45:29,523,0,18.75805556,210840PEP02
43454,1338,,AS-02,15-Jul-20,07:00:00,15-Jul-20,23:24:59,724,0,16.41638889,210765PEP01
40554,1432,,FP-10,26-Feb-20,07:00:00,26-Feb-20,23:15:04,130,0,16.25111111,210835PEP02
42672,1432,,FP-10,15-Jun-20,07:00:00,15-Jun-20,22:44:55,260,0,15.74861111,210840PEP02
42069,1383,,FP-09,14-May-20,07:00:00,14-May-20,21:54:59,170,0,14.91638889,233560PEP02
39262,1476,,CS,05-Feb-20,07:00:00,05-Feb-20,17:01:29,2500,0,10.02472222,510005PEP01
40362,477,,,03-Mar-20,07:00:00,03-Mar-20,17:00:44,2040,0,10.01222222,210615PEP04
39262,1476,,CS,06-Feb-20,07:00:00,06-Feb-20,17:00:30,2820,0,10.00833333,510005PEP01
39808,1389,,HP,27-Feb-20,07:00:00,27-Feb-20,17:00:21,1007,0,10.00583333,232895PEP04
40555,954,,CS,26-Feb-20,07:00:00,26-Feb-20,16:00:30,560,0,9.008333333,210835PEP01
40513,10,,XX,21-Feb-20,07:00:00,21-Feb-20,15:00:45,132,0,8.0125,220036PEP10
40494,642,,CNC,11-Mar-20,07:00:00,11-Mar-20,14:00:26,104,0,7.007222222,231130PEP06
39729,10,,HP-02,03-Feb-20,07:00:00,03-Feb-20,13:00:50,930,0,6.013888889,210945PEP04
41506,1466,,FP-04,23-Apr-20,07:00:00,23-Apr-20,13:00:45,1116,0,6.0125,233400PEP02
40432,1432,,FP-10,14-Mar-20,07:00:00,14-Mar-20,13:00:28,1000,0,6.007777778,210635PEP02
40419,1457,,EP,29-Feb-20,07:00:00,29-Feb-20,13:00:23,1744,0,6.006388889,210640PEP03
41505,1390,,EP-07,23-Apr-20,07:00:00,23-Apr-20,13:00:16,1300,0,6.004444444,233400PEP03
39987,9,,XX,18-Feb-20,07:00:00,18-Feb-20,12:40:36,401,0,5.676666667,240010PEP06
42560,1486,,AL-02,24-Jun-20,07:00:00,24-Jun-20,12:30:16,600,0,5.504444444,234075PEP02
42726,1432,,FP-10,19-Jun-20,07:00:00,19-Jun-20,12:00:55,620,0,5.015277778,210770PEP02
39992,529,,RL,12-Feb-20,07:00:00,12-Feb-20,12:00:55,356,0,5.015277778,240010PEP01
39097,1428,,CNC-02,10-Feb-20,07:00:00,10-Feb-20,12:00:55,307,0,5.015277778,232985PEP06
42565,1486,,AL-01,11-Jun-20,07:00:00,11-Jun-20,12:00:54,900,0,5.015,234080PEP01
42594,1475,,FP-04,17-Jun-20,07:00:00,17-Jun-20,12:00:54,1122,0,5.015,210805PEP02
41511,1389,,CNC-02,08-Jun-20,07:00:00,08-Jun-20,12:00:54,342,0,5.015,232985PEP06
39259,10,,XX,10-Feb-20,07:00:00,10-Feb-20,12:00:54,2500,0,5.015,510005PEP04
40883,1432,,FP-10,06-Apr-20,07:00:00,06-Apr-20,12:00:54,230,0,5.015,233556PEP04
42563,1428,,BD,10-Jun-20,07:00:00,10-Jun-20,12:00:54,3000,0,5.015,234080PEP03
42600,1383,,FP-09,16-Jun-20,07:00:00,16-Jun-20,12:00:54,800,0,5.015,210810PEP02
39991,10,,RL,12-Feb-20,07:00:00,12-Feb-20,12:00:54,356,0,5.015,240010PEP02
40217,594,,,10-Mar-20,07:00:00,10-Mar-20,12:00:52,1840,0,5.014444444,510005PEP06
41160,1428,,CNC-03,15-Jun-20,07:00:00,15-Jun-20,12:00:52,175,0,5.014444444,220355PEP04
39172,1467,,XX,17-Apr-20,07:00:00,17-Apr-20,12:00:52,280,0,5.014444444,220355PEP06
42850,1390,,EP-07,16-Jul-20,07:00:00,16-Jul-20,12:00:52,870,0,5.014444444,210570PEP03
40671,1383,,FP-09,17-Mar-20,07:00:00,17-Mar-20,12:00:51,550,0,5.014166667,210815PEP02
40823,642,,CNC-02,19-Mar-20,07:00:00,19-Mar-20,12:00:51,200,0,5.014166667,220355PEP04
40856,10,,XX,08-Apr-20,07:00:00,08-Apr-20,12:00:51,570,0,5.014166667,240010PEP05
42609,1389,,DR,27-Jun-20,07:00:00,27-Jun-20,12:00:51,155,0,5.014166667,230265PEP04
40722,1476,,FP,09-Mar-20,07:00:00,09-Mar-20,12:00:51,1640,0,5.014166667,233825PEP02
39173,1486,,CNC-02,17-Apr-20,07:00:00,17-Apr-20,12:00:51,175,0,5.014166667,220355PEP05
42157,1389,,HP-01,12-May-20,07:00:00,12-May-20,12:00:50,400,0,5.013888889,232855PEP03
40444,1466,,FP-05,02-Jul-20,07:00:00,02-Jul-20,12:00:50,1032,0,5.013888889,210640PEP02
40445,1338,,AS-02,27-Jun-20,07:00:00,27-Jun-20,12:00:50,3000,0,5.013888889,210640PEP01
40231,1428,,CNC-03,25-Mar-20,07:00:00,25-Mar-20,12:00:50,150,0,5.013888889,232910PEP05
43453,1383,,FP-09,20-Jul-20,07:00:00,20-Jul-20,12:00:50,824,0,5.013888889,210765PEP02
40051,1390,,EP,03-Mar-20,07:00:00,03-Mar-20,12:00:49,2020,0,5.013611111,210805PEP04
40871,1432,,FP-10,07-Apr-20,07:00:00,07-Apr-20,12:00:49,400,0,5.013611111,230265PEP02
39174,1428,,CNC-03,13-Apr-20,07:00:00,13-Apr-20,12:00:49,132,0,5.013611111,220355PEP04
39991,10,,RL,13-Feb-20,07:00:00,13-Feb-20,12:00:49,440,0,5.013611111,240010PEP02
40025,529,,BD,17-Mar-20,07:00:00,17-Mar-20,12:00:48,300,0,5.013333333,210620PEP10
41224,1383,,FP-09,21-Apr-20,07:00:00,21-Apr-20,12:00:48,700,0,5.013333333,210071PEP02
43130,1291,,EP-07,21-Jul-20,07:00:00,21-Jul-20,12:00:48,605,0,5.013333333,210765PEP04
41199,10,,XX,11-Apr-20,07:00:00,11-Apr-20,12:00:47,550,0,5.013055556,510005PEP05
40425,1457,,EP-06,22-Feb-20,07:00:00,22-Feb-20,12:00:47,1051,0,5.013055556,210635PEP03
41488,1466,,FP-03,14-Apr-20,07:00:00,14-Apr-20,12:00:46,1174,0,5.012777778,233930PEP02
40432,1432,,FP-10,17-Mar-20,07:00:00,17-Mar-20,12:00:46,800,0,5.012777778,210635PEP02
39343,1268,,CNC-02,05-Feb-20,07:00:00,05-Feb-20,12:00:46,156,0,5.012777778,232910PEP05
39173,642,,CNC-02,15-Apr-20,07:00:00,15-Apr-20,12:00:45,175,0,5.0125,220355PEP05
43627,1475,,EP-04,20-Jul-20,07:00:00,20-Jul-20,12:00:45,1150,0,5.0125,210805PEP02
40105,1475,,FP-01,06-Feb-20,07:00:00,06-Feb-20,12:00:44,204,0,5.012222222,232895PEP05
41428,1428,,CNC-01,06-May-20,07:00:00,06-May-20,12:00:44,39,0,5.012222222,220036PEP06
42288,1428,,CNC-01,24-Jun-20,07:00:00,24-Jun-20,12:00:44,50,0,5.012222222,220036PEP06
42178,1475,,FP-04,15-Jun-20,07:00:00,15-Jun-20,12:00:44,864,0,5.012222222,220330PEP02
40420,1475,,FP-07,17-Feb-20,07:00:00,17-Feb-20,12:00:43,933,0,5.011944444,210640PEP02
40647,1383,,FP,06-Mar-20,07:00:00,06-Mar-20,12:00:43,750,0,5.011944444,210765PEP02
42855,1383,,FP-09,16-Jul-20,07:00:00,16-Jul-20,12:00:42,343,0,5.011666667,210580PEP02
41169,10,,BD,24-Apr-20,07:00:00,24-Apr-20,12:00:41,303,0,5.011388889,210645PEP08
39257,594,,XX,10-Feb-20,07:00:00,10-Feb-20,12:00:41,2500,0,5.011388889,510005PEP06
41519,1390,,EP-06,11-May-20,07:00:00,11-May-20,12:00:41,2120,0,5.011388889,220335PEP03
39987,9,,XX,17-Feb-20,07:00:00,17-Feb-20,12:00:40,285,0,5.011111111,240010PEP06
40220,1383,,BD,05-Mar-20,07:00:00,05-Mar-20,12:00:40,820,0,5.011111111,510005PEP03
42186,642,,MC-02,02-Jun-20,07:00:00,02-Jun-20,12:00:40,96,0,5.011111111,220380PEP02
39556,1466,,FP-04,14-Feb-20,07:00:00,14-Feb-20,12:00:40,692,0,5.011111111,210710PEP02
41427,642,,MC-01,08-May-20,07:00:00,08-May-20,12:00:40,40,0,5.011111111,220036PEP07
43289,1486,,AL-02,01-Jul-20,07:00:00,01-Jul-20,12:00:39,870,0,5.010833333,234080PEP02
40516,642,,CNC-01,21-Feb-20,07:00:00,21-Feb-20,12:00:39,50,0,5.010833333,220036PEP07
41529,1457,,EP-06,01-Jul-20,07:00:00,01-Jul-20,12:00:39,2748,0,5.010833333,220335PEP03
41088,1486,,BD,27-Mar-20,07:00:00,27-Mar-20,12:00:38,118,0,5.010555556,510127PEP05
41744,1338,,AS-02,02-Jun-20,07:00:00,02-Jun-20,12:00:37,600,0,5.010277778,210071PEP01
41202,10,,XX,10-Apr-20,07:00:00,10-Apr-20,12:00:37,450,0,5.010277778,510005PEP02
40867,1300,,CS,23-Apr-20,07:00:00,23-Apr-20,12:00:37,408,0,5.010277778,233556PEP01
42720,1457,,EP-06,18-Jun-20,07:00:00,18-Jun-20,12:00:36,964,0,5.01,210765PEP03
42721,1383,,FP-09,18-Jun-20,07:00:00,18-Jun-20,12:00:36,750,0,5.01,210765PEP02
41426,642,,MC-01,08-May-20,07:00:00,08-May-20,12:00:36,40,0,5.01,220036PEP08
43487,1475,,FP-01,21-Jul-20,07:00:00,21-Jul-20,12:00:36,1290,0,5.01,231125PEP02
43289,1486,,AL-02,03-Jul-20,07:00:00,03-Jul-20,12:00:35,860,0,5.009722222,234080PEP02
40251,1475,,FP-01,05-Feb-20,07:00:00,05-Feb-20,12:00:35,1090,0,5.009722222,231125PEP02
36848,529,,RL,16-Mar-20,07:00:00,16-Mar-20,12:00:35,600,0,5.009722222,231145PEP08
40822,642,,CNC-02,08-Apr-20,07:00:00,08-Apr-20,12:00:34,175,0,5.009444444,220355PEP05
42798,1383,,FP-09,08-Jul-20,07:00:00,08-Jul-20,12:00:34,910,0,5.009444444,210810PEP02
41767,1486,,CNC-03,05-May-20,07:00:00,05-May-20,12:00:34,61,0,5.009444444,233770PEP07
42531,1383,,FP-04,29-Jun-20,07:00:00,29-Jun-20,12:00:34,900,0,5.009444444,233990PEP02
41824,1475,,FP-03,15-May-20,07:00:00,15-May-20,12:00:34,1250,0,5.009444444,233825PEP02
42609,1389,,DR,26-Jun-20,07:00:00,26-Jun-20,12:00:33,338,0,5.009166667,230265PEP04
39342,1268,,CNC-02,05-Feb-20,07:00:00,05-Feb-20,12:00:33,156,0,5.009166667,232910PEP06
42565,1486,,AL-01,05-Jun-20,07:00:00,05-Jun-20,12:00:33,900,0,5.009166667,234080PEP01
42560,1486,,AL-02,17-Jun-20,07:00:00,17-Jun-20,12:00:33,500,0,5.009166667,234075PEP02
40852,1486,,AL-02,06-Apr-20,07:00:00,06-Apr-20,12:00:33,387,0,5.009166667,240005PEP01
43289,1486,,AL-02,06-Jul-20,07:00:00,06-Jul-20,12:00:32,860,0,5.008888889,234080PEP02
39333,1268,,BD,03-Feb-20,07:00:00,03-Feb-20,12:00:32,400,0,5.008888889,232970PEP07
42164,642,,MC-02,21-May-20,07:00:00,21-May-20,12:00:31,159,0,5.008611111,220330pep06
39984,529,,RL,04-Feb-20,07:00:00,04-Feb-20,12:00:31,410,0,5.008611111,240005PEP01
42611,1475,,EP-10,26-Jun-20,07:00:00,26-Jun-20,12:00:31,338,0,5.008611111,230265PEP02
38524,642,,CNC-03,07-Feb-20,07:00:00,07-Feb-20,12:00:30,175,0,5.008333333,220355PEP05
41425,529,,BD,07-May-20,07:00:00,07-May-20,12:00:30,30,0,5.008333333,220036PEP09
41506,1466,,FP-04,22-Apr-20,07:00:00,22-Apr-20,12:00:30,800,0,5.008333333,233400PEP02
41202,10,,XX,11-Apr-20,07:00:00,11-Apr-20,12:00:30,550,0,5.008333333,510005PEP02
41510,1389,,CNC-02,05-Jun-20,07:00:00,05-Jun-20,12:00:30,300,0,5.008333333,232985PEP07
41422,1486,,CNC-03,08-May-20,07:00:00,08-May-20,12:00:29,105,0,5.008055556,220036PEP12
43289,1486,,AL-02,30-Jun-20,07:00:00,30-Jun-20,12:00:29,845,0,5.008055556,234080PEP02
39992,529,,RL,13-Feb-20,07:00:00,13-Feb-20,12:00:29,440,0,5.008055556,240010PEP01
40864,1432,,FP-10,05-May-20,07:00:00,05-May-20,12:00:29,210,0,5.008055556,233556PEP04
38525,642,,CNC-03,03-Feb-20,07:00:00,03-Feb-20,12:00:29,200,0,5.008055556,220355PEP04
42797,1291,,EP-07,13-Jul-20,07:00:00,13-Jul-20,12:00:28,2250,0,5.007777778,210810PEP03
42112,529,,BD,02-Jun-20,07:00:00,02-Jun-20,12:00:28,340,0,5.007777778,232970PEP07
39174,1428,,CNC-03,14-Apr-20,07:00:00,14-Apr-20,12:00:28,165,0,5.007777778,220355PEP04
40427,1338,,AS-02,21-Feb-20,07:00:00,21-Feb-20,12:00:27,840,0,5.0075,210635PEP01
41167,1428,,BD,27-Apr-20,07:00:00,27-Apr-20,12:00:27,603,0,5.0075,210645PEP10
40426,1432,,FP-10,21-Feb-20,07:00:00,21-Feb-20,12:00:27,759,0,5.0075,210635PEP02
42560,1486,,AL-02,23-Jun-20,07:00:00,23-Jun-20,12:00:27,517,0,5.0075,234075PEP02
39983,529,,RL,07-Feb-20,07:00:00,07-Feb-20,12:00:27,840,0,5.0075,240005PEP02
39260,1457,,BD,06-Feb-20,07:00:00,06-Feb-20,12:00:26,900,0,5.007222222,510005PEP03
40450,1475,,FP-10,24-Jun-20,07:00:00,24-Jun-20,12:00:26,566,0,5.007222222,210635PEP02
40419,1389,,EP,22-Feb-20,07:00:00,22-Feb-20,12:00:25,375,0,5.006944444,210640PEP03
41114,1486,,CNC-02,23-Apr-20,07:00:00,23-Apr-20,12:00:24,275,0,5.006666667,232970PEP06
40218,594,,,06-Mar-20,07:00:00,06-Mar-20,12:00:24,925,0,5.006666667,510005PEP05
41440,1428,,CNC-01,05-May-20,07:00:00,05-May-20,12:00:24,39,0,5.006666667,220037PEP06
39069,1457,,HP-02,12-Feb-20,07:00:00,12-Feb-20,12:00:24,470,0,5.006666667,210985PEP04
41768,1486,,CNC-03,05-May-20,07:00:00,05-May-20,12:00:23,61,0,5.006388889,233770PEP06
40029,642,,CNC-01,12-Mar-20,07:00:00,12-Mar-20,12:00:23,100,0,5.006388889,210620PEP06
39984,529,,RL,05-Feb-20,07:00:00,05-Feb-20,12:00:22,440,0,5.006111111,240005PEP01
40029,642,,CNC-01,11-Mar-20,07:00:00,11-Mar-20,12:00:22,100,0,5.006111111,210620PEP06
41425,529,,BD,08-May-20,07:00:00,08-May-20,12:00:21,40,0,5.005833333,220036PEP09
40515,642,,CNC-01,21-Feb-20,07:00:00,21-Feb-20,12:00:21,50,0,5.005833333,220036PEP08
39260,1457,,BD,05-Feb-20,07:00:00,05-Feb-20,12:00:21,1568,0,5.005833333,510005PEP03
40029,642,,CNC-01,17-Mar-20,07:00:00,17-Mar-20,12:00:20,100,0,5.005555556,210620PEP06
40821,529,,BD,13-Apr-20,07:00:00,13-Apr-20,12:00:20,261,0,5.005555556,220355PEP06
40220,10,,BD,06-Mar-20,07:00:00,06-Mar-20,12:00:20,825,0,5.005555556,510005PEP03
42182,642,,MC-02,02-Jun-20,07:00:00,02-Jun-20,12:00:20,96,0,5.005555556,220375PEP02
41439,642,,CNC-03,05-May-20,07:00:00,05-May-20,12:00:20,50,0,5.005555556,220037PEP07
40432,1432,,FP-10,13-Mar-20,07:00:00,13-Mar-20,12:00:19,800,0,5.005277778,210635PEP02
40029,642,,CNC-01,13-Mar-20,07:00:00,13-Mar-20,12:00:19,100,0,5.005277778,210620PEP06
41511,1389,,CNC-02,05-Jun-20,07:00:00,05-Jun-20,12:00:19,300,0,5.005277778,232985PEP06
43084,1383,,FP-09,14-Jul-20,07:00:00,14-Jul-20,12:00:19,650,0,5.005277778,233545PEP02
40953,1428,,CNC-01,16-Mar-20,07:00:00,16-Mar-20,12:00:19,167,0,5.005277778,220355PEP04
40657,1383,,EP-10,25-Mar-20,07:00:00,25-Mar-20,12:00:18,1680,0,5.005,210805PEP04
40514,529,,BD,21-Feb-20,07:00:00,21-Feb-20,12:00:18,38,0,5.005,220036PEP09
41981,1481,,FP-01,23-Jun-20,07:00:00,23-Jun-20,12:00:18,900,0,5.005,233490PEP02
40517,1428,,CNC-01,20-Feb-20,07:00:00,20-Feb-20,12:00:18,52,0,5.005,220036PEP06
41159,642,,MC-02,15-Jun-20,07:00:00,15-Jun-20,12:00:16,175,0,5.004444444,220355PEP05
36849,529,,RL,13-Mar-20,07:00:00,13-Mar-20,12:00:16,816,0,5.004444444,231145PEP07
40029,642,,CNC-01,16-Mar-20,07:00:00,16-Mar-20,12:00:16,100,0,5.004444444,210620PEP06
42565,1486,,AL-01,08-Jun-20,07:00:00,08-Jun-20,12:00:16,1040,0,5.004444444,234080PEP01
42560,1486,,AL-02,19-Jun-20,07:00:00,19-Jun-20,12:00:16,540,0,5.004444444,234075PEP02
39172,1467,,XX,21-Apr-20,07:00:00,21-Apr-20,12:00:16,400,0,5.004444444,220355PEP06
41333,1383,,FP-09,13-Apr-20,07:00:00,13-Apr-20,12:00:16,580,0,5.004444444,210815PEP02
41170,594,,BD,22-Apr-20,07:00:00,22-Apr-20,12:00:15,400,0,5.004166667,210645PEP07
39988,10,,XX,14-Feb-20,07:00:00,14-Feb-20,12:00:15,518,0,5.004166667,240010PEP05
39096,1428,,CNC-02,10-Feb-20,07:00:00,10-Feb-20,12:00:15,307,0,5.004166667,232985PEP07
41171,1428,,CNC-03,22-Apr-20,07:00:00,22-Apr-20,12:00:15,83,0,5.004166667,210645PEP06
42565,1486,,AL-01,09-Jun-20,07:00:00,09-Jun-20,12:00:15,800,0,5.004166667,234080PEP01
41089,1486,,BD,27-Mar-20,07:00:00,27-Mar-20,12:00:14,118,0,5.003888889,510127PEP04
